index_rc,col,row,col_row,x_cent_geo,y_cent_geo,x1_nw_geo,y1_nw_geo,x2_sw_geo,y2_sw_geo,x3_se_geo,y3_se_geo,x4_ne_geo,y4_ne_geo,sh,hh,ni,hb,nw,he,rp,bw,by,sl,be,bb,mv,sn,st,th
75017,17,75,17 - 075,7.9043270877,49.4686942665,7.8444384216,49.5057535053,7.8478518200,49.4294541608,7.9641236121,49.4316037689,7.9608944333,49.5079065609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75018,18,75,18 - 075,8.0206960431,49.4707858848,7.9608944333,49.5079065609,7.9641236121,49.4316037689,8.0804054890,49.4336340435,8.0773605777,49.5099400916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75019,19,75,19 - 075,8.1370748193,49.4727580663,8.0773605777,49.5099400916,8.0804054890,49.4336340435,8.1966968759,49.4355449692,8.1938362775,49.5118540823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75020,20,75,20 - 075,8.2534628399,49.4746107960,8.1938362775,49.5118540823,8.1966968759,49.4355449692,8.3129971979,49.4373365316,8.3103209549,49.5136485185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75021,21,75,21 - 075,8.3698595286,49.4763440601,8.3103209549,49.5136485185,8.3129971979,49.4373365316,8.4293058798,49.4390087174,8.4268140321,49.5153233866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75022,22,75,22 - 075,8.4862643087,49.4779578454,8.4268140321,49.5153233866,8.4293058798,49.4390087174,8.5456223461,49.4405615140,8.5433149307,49.5168786741,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
75023,23,75,23 - 075,8.6026766033,49.4794521398,8.5433149307,49.5168786741,8.5456223461,49.4405615140,8.6619460211,49.4419949095,8.6598230724,49.5183143692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75024,24,75,24 - 075,8.7190958350,49.4808269321,8.6598230724,49.5183143692,8.6619460211,49.4419949095,8.7782763289,49.4433088934,8.7763378786,49.5196304610,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
75025,25,75,25 - 075,8.8355214267,49.4820822119,8.7763378786,49.5196304610,8.7782763289,49.4433088934,8.8946126934,49.4445034556,8.8928587703,49.5208269398,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
75026,26,75,26 - 075,8.9519528007,49.4832179698,8.8928587703,49.5208269398,8.8946126934,49.4445034556,9.0109545383,49.4455785872,9.0093851686,49.5219037963,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
75027,27,75,27 - 075,9.0683893792,49.4842341972,9.0093851686,49.5219037963,9.0109545383,49.4455785872,9.1273012872,49.4465342802,9.1259164942,49.5228610226,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
75028,28,75,28 - 075,9.1848305844,49.4851308864,9.1259164942,49.5228610226,9.1273012872,49.4465342802,9.2436523635,49.4473705272,9.2424521678,49.5236986114,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
75029,29,75,29 - 075,9.3012758383,49.4859080308,9.2424521678,49.5236986114,9.2436523635,49.4473705272,9.3600071904,49.4480873221,9.3589916100,49.5244165564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75030,30,75,30 - 075,9.4177245626,49.4865656243,9.3589916100,49.5244165564,9.3600071904,49.4480873221,9.4763651912,49.4486846594,9.4755342411,49.5250148521,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75031,31,75,31 - 075,9.5341761792,49.4871036622,9.4755342411,49.5250148521,9.4763651912,49.4486846594,9.5927257888,49.4491625346,9.5920794814,49.5254934942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75032,32,75,32 - 075,9.6506301096,49.4875221403,9.5920794814,49.5254934942,9.5927257888,49.4491625346,9.7090884063,49.4495209442,9.7086267513,49.5258524788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75033,33,75,33 - 075,9.7670857756,49.4878210555,9.7086267513,49.5258524788,9.7090884063,49.4495209442,9.8254524667,49.4497598854,9.8251754709,49.5260918034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75034,34,75,34 - 075,9.8835425985,49.4880004055,9.8251754709,49.5260918034,9.8254524667,49.4497598854,9.9418173927,49.4498793565,9.9417250603,49.5262114662,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
75035,35,75,35 - 075,10.0000000000,49.4880601890,9.9417250603,49.5262114662,9.9418173927,49.4498793565,10.0581826073,49.4498793565,10.0582749397,49.5262114662,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
75036,36,75,36 - 075,10.1164574015,49.4880004055,10.0582749397,49.5262114662,10.0581826073,49.4498793565,10.1745475333,49.4497598854,10.1748245291,49.5260918034,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
75037,37,75,37 - 075,10.2329142244,49.4878210555,10.1748245291,49.5260918034,10.1745475333,49.4497598854,10.2909115937,49.4495209442,10.2913732487,49.5258524788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75038,38,75,38 - 075,10.3493698904,49.4875221403,10.2913732487,49.5258524788,10.2909115937,49.4495209442,10.4072742112,49.4491625346,10.4079205186,49.5254934942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75039,39,75,39 - 075,10.4658238208,49.4871036622,10.4079205186,49.5254934942,10.4072742112,49.4491625346,10.5236348088,49.4486846594,10.5244657589,49.5250148521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75040,40,75,40 - 075,10.5822754374,49.4865656243,10.5244657589,49.5250148521,10.5236348088,49.4486846594,10.6399928096,49.4480873221,10.6410083900,49.5244165564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75041,41,75,41 - 075,10.6987241617,49.4859080308,10.6410083900,49.5244165564,10.6399928096,49.4480873221,10.7563476365,49.4473705272,10.7575478322,49.5236986114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75042,42,75,42 - 075,10.8151694156,49.4851308864,10.7575478322,49.5236986114,10.7563476365,49.4473705272,10.8726987128,49.4465342802,10.8740835058,49.5228610226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75043,43,75,43 - 075,10.9316106208,49.4842341972,10.8740835058,49.5228610226,10.8726987128,49.4465342802,10.9890454617,49.4455785872,10.9906148314,49.5219037963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75044,44,75,44 - 075,11.0480471993,49.4832179698,10.9906148314,49.5219037963,10.9890454617,49.4455785872,11.1053873066,49.4445034556,11.1071412297,49.5208269398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75045,45,75,45 - 075,11.1644785733,49.4820822119,11.1071412297,49.5208269398,11.1053873066,49.4445034556,11.2217236711,49.4433088934,11.2236621214,49.5196304610,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75046,46,75,46 - 075,11.2809041650,49.4808269321,11.2236621214,49.5196304610,11.2217236711,49.4433088934,11.3380539789,49.4419949095,11.3401769276,49.5183143692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75047,47,75,47 - 075,11.3973233967,49.4794521398,11.3401769276,49.5183143692,11.3380539789,49.4419949095,11.4543776539,49.4405615140,11.4566850693,49.5168786741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75048,48,75,48 - 075,11.5137356913,49.4779578454,11.4566850693,49.5168786741,11.4543776539,49.4405615140,11.5706941202,49.4390087174,11.5731859679,49.5153233866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75049,49,75,49 - 075,11.6301404714,49.4763440601,11.5731859679,49.5153233866,11.5706941202,49.4390087174,11.6870028021,49.4373365316,11.6896790451,49.5136485185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75050,50,75,50 - 075,11.7465371601,49.4746107960,11.6896790451,49.5136485185,11.6870028021,49.4373365316,11.8033031241,49.4355449692,11.8061637225,49.5118540823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75051,51,75,51 - 075,11.8629251807,49.4727580663,11.8061637225,49.5118540823,11.8033031241,49.4355449692,11.9195945110,49.4336340435,11.9226394223,49.5099400916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75052,52,75,52 - 075,11.9793039569,49.4707858848,11.9226394223,49.5099400916,11.9195945110,49.4336340435,12.0358763879,49.4316037689,12.0391055667,49.5079065609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75053,53,75,53 - 075,12.0956729123,49.4686942665,12.0391055667,49.5079065609,12.0358763879,49.4316037689,12.1521481800,49.4294541608,12.1555615784,49.5057535053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75054,54,75,54 - 075,12.2120314711,49.4664832270,12.1555615784,49.5057535053,12.1521481800,49.4294541608,12.2684093131,49.4271852353,12.2720068803,49.5034809411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75055,55,75,55 - 075,12.3283790578,49.4641527830,12.2720068803,49.5034809411,12.2684093131,49.4271852353,12.3846592131,49.4247970094,12.3884408955,49.5010888856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75056,56,75,56 - 075,12.4447150970,49.4617029520,12.3884408955,49.5010888856,12.3846592131,49.4247970094,12.5008973063,49.4222895010,12.5048630477,49.4985773566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75057,57,75,57 - 075,12.5610390140,49.4591337525,12.5048630477,49.4985773566,12.5008973063,49.4222895010,12.6171230192,49.4196627291,12.6212727608,49.4959463731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75058,58,75,58 - 075,12.6773502341,49.4564452038,12.6212727608,49.4959463731,12.6171230192,49.4196627291,12.7333357790,49.4169167134,12.7376694589,49.4931959549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75059,59,75,59 - 075,12.7936481831,49.4536373260,12.7376694589,49.4931959549,12.7333357790,49.4169167134,12.8495350129,49.4140514745,12.8540525669,49.4903261227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75060,60,75,60 - 075,12.9099322874,49.4507101404,12.8540525669,49.4903261227,12.8495350129,49.4140514745,12.9657201488,49.4110670338,12.9704215098,49.4873368981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75061,61,75,61 - 075,13.0262019735,49.4476636689,12.9704215098,49.4873368981,12.9657201488,49.4110670338,13.0818906149,49.4079634139,13.0867757130,49.4842283036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75062,62,75,62 - 075,13.1424566686,49.4444979345,13.0867757130,49.4842283036,13.0818906149,49.4079634139,13.1980458397,49.4047406381,13.2031146025,49.4810003626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75063,63,75,63 - 075,13.2586958000,49.4412129608,13.2031146025,49.4810003626,13.1980458397,49.4047406381,13.3141852525,49.4013987304,13.3194376047,49.4776530993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75064,64,75,64 - 075,13.3749187959,49.4378087727,13.3194376047,49.4776530993,13.3141852525,49.4013987304,13.4303082827,49.3979377161,13.4357441465,49.4741865390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75065,65,75,65 - 075,13.4911250846,49.4342853956,13.4357441465,49.4741865390,13.4303082827,49.3979377161,13.5464143604,49.3943576210,13.5520336551,49.4706007077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75066,66,75,66 - 075,13.6073140951,49.4306428560,13.5520336551,49.4706007077,13.5464143604,49.3943576210,13.6625029162,49.3906584721,13.6683055585,49.4668956324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75067,67,75,67 - 075,13.7234852568,49.4268811814,13.6683055585,49.4668956324,13.6625029162,49.3906584721,13.7785733810,49.3868402970,13.7845592850,49.4630713409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75068,68,75,68 - 075,13.8396379998,49.4230003999,13.7845592850,49.4630713409,13.7785733810,49.3868402970,13.8946251865,49.3829031245,13.9007942635,49.4591278620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75069,69,75,69 - 075,13.9557717545,49.4190005406,13.9007942635,49.4591278620,13.8946251865,49.3829031245,14.0106577649,49.3788469840,14.0170099235,49.4550652252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75070,70,75,70 - 075,14.0718859521,49.4148816336,14.0170099235,49.4550652252,14.0106577649,49.3788469840,14.1266705488,49.3746719060,14.1332056951,49.4508834612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75071,71,75,71 - 075,14.1879800242,49.4106437098,14.1332056951,49.4508834612,14.1266705488,49.3746719060,14.2426629715,49.3703779216,14.2493810088,49.4465826013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75072,72,75,72 - 075,14.3040534031,49.4062868010,14.2493810088,49.4465826013,14.2426629715,49.3703779216,14.3586344670,49.3659650632,14.3655352959,49.4421626777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75073,73,75,73 - 075,14.4201055217,49.4018109398,14.3655352959,49.4421626777,14.3586344670,49.3659650632,14.4745844698,49.3614333637,14.4816679882,49.4376237237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75074,74,75,74 - 075,14.5361358134,49.3972161599,14.4816679882,49.4376237237,14.4745844698,49.3614333637,14.5905124149,49.3567828571,14.5977785183,49.4329657734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75075,75,75,75 - 075,14.6521437124,49.3925024955,14.5977785183,49.4329657734,14.5905124149,49.3567828571,14.7064177383,49.3520135783,14.7138663193,49.4281888616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75076,76,75,76 - 075,14.7681286535,49.3876699821,14.7138663193,49.4281888616,14.7064177383,49.3520135783,14.8222998763,49.3471255628,14.8299308249,49.4232930242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75077,77,75,77 - 075,14.8840900722,49.3827186558,14.8299308249,49.4232930242,14.8222998763,49.3471255628,14.9381582661,49.3421188472,14.9459714698,49.4182782979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75078,78,75,78 - 075,15.0000274047,49.3776485538,14.9459714698,49.4182782979,14.9381582661,49.3421188472,15.0539923455,49.3369934691,15.0619876891,49.4131447203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76000,0,76,00 - 076,5.9345475377,49.3386672785,5.8733294512,49.3746719060,5.8798439857,49.2984615102,5.9956743556,49.3026299162,5.9893422351,49.3788469840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76001,1,76,01 - 076,6.0504789876,49.3427796012,5.9893422351,49.3788469840,5.9956743556,49.3026299162,6.1115244266,49.3066795740,6.1053748135,49.3829031245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76002,2,76,02 - 076,6.1664299023,49.3467730658,6.1053748135,49.3829031245,6.1115244266,49.3066795740,6.2273936340,49.3106104533,6.2214266190,49.3868402970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76003,3,76,03 - 076,6.2823997155,49.3506476424,6.2214266190,49.3868402970,6.2273936340,49.3106104533,6.3432814125,49.3144225247,6.3374970838,49.3906584721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76004,4,76,04 - 076,6.3983878605,49.3544033019,6.3374970838,49.3906584721,6.3432814125,49.3144225247,6.4591871966,49.3181157596,6.4535856396,49.3943576210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76005,5,76,05 - 076,6.5143937698,49.3580400162,6.4535856396,49.3943576210,6.4591871966,49.3181157596,6.5751104198,49.3216901304,6.5696917173,49.3979377161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76006,6,76,06 - 076,6.6304168756,49.3615577581,6.5696917173,49.3979377161,6.5751104198,49.3216901304,6.6910505155,49.3251456104,6.6858147475,49.4013987304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76007,7,76,07 - 076,6.7464566096,49.3649565012,6.6858147475,49.4013987304,6.6910505155,49.3251456104,6.8070069163,49.3284821737,6.8019541603,49.4047406381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76008,8,76,08 - 076,6.8625124029,49.3682362199,6.8019541603,49.4047406381,6.8070069163,49.3284821737,6.9229790544,49.3316997952,6.9181093851,49.4079634139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76009,9,76,09 - 076,6.9785836861,49.3713968898,6.9181093851,49.4079634139,6.9229790544,49.3316997952,7.0389663617,49.3347984509,7.0342798512,49.4110670338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76010,10,76,10 - 076,7.0946698895,49.3744384871,7.0342798512,49.4110670338,7.0389663617,49.3347984509,7.1549682695,49.3377781176,7.1504649871,49.4140514745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76011,11,76,11 - 076,7.2107704428,49.3773609890,7.1504649871,49.4140514745,7.1549682695,49.3377781176,7.2709842086,49.3406387729,7.2666642210,49.4169167134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76012,12,76,12 - 076,7.3268847753,49.3801643736,7.2666642210,49.4169167134,7.2709842086,49.3406387729,7.3870136096,49.3433803953,7.3828769808,49.4196627291,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
76013,13,76,13 - 076,7.4430123161,49.3828486198,7.3828769808,49.4196627291,7.3870136096,49.3433803953,7.5030559025,49.3460029644,7.4991026937,49.4222895010,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
76014,14,76,14 - 076,7.5591524936,49.3854137075,7.4991026937,49.4222895010,7.5030559025,49.3460029644,7.6191105171,49.3485064605,7.6153407869,49.4247970094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76015,15,76,15 - 076,7.6753047360,49.3878596174,7.6153407869,49.4247970094,7.6191105171,49.3485064605,7.7351768826,49.3508908648,7.7315906869,49.4271852353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76016,16,76,16 - 076,7.7914684712,49.3901863312,7.7315906869,49.4271852353,7.7351768826,49.3508908648,7.8512544281,49.3531561593,7.8478518200,49.4294541608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76017,17,76,17 - 076,7.9076431265,49.3923938313,7.8478518200,49.4294541608,7.8512544281,49.3531561593,7.9673425822,49.3553023272,7.9641236121,49.4316037689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76018,18,76,18 - 076,8.0238281292,49.3944821013,7.9641236121,49.4316037689,7.9673425822,49.3553023272,8.0834407732,49.3573293523,8.0804054890,49.4336340435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76019,19,76,19 - 076,8.1400229060,49.3964511255,8.0804054890,49.4336340435,8.0834407732,49.3573293523,8.1995484293,49.3592372194,8.1966968759,49.4355449692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76020,20,76,20 - 076,8.2562268836,49.3983008890,8.1966968759,49.4355449692,8.1995484293,49.3592372194,8.3156649781,49.3610259142,8.3129971979,49.4373365316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76021,21,76,21 - 076,8.3724394882,49.4000313779,8.3129971979,49.4373365316,8.3156649781,49.3610259142,8.4317898473,49.3626954233,8.4293058798,49.4390087174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76022,22,76,22 - 076,8.4886601458,49.4016425793,8.4293058798,49.4390087174,8.4317898473,49.3626954233,8.5479224640,49.3642457341,8.5456223461,49.4405615140,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
76023,23,76,23 - 076,8.6048882822,49.4031344810,8.5456223461,49.4405615140,8.5479224640,49.3642457341,8.6640622553,49.3656768350,8.6619460211,49.4419949095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76024,24,76,24 - 076,8.7211233230,49.4045070719,8.6619460211,49.4419949095,8.6640622553,49.3656768350,8.7802086479,49.3669887153,8.7782763289,49.4433088934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76025,25,76,25 - 076,8.8373646936,49.4057603415,8.7782763289,49.4433088934,8.7802086479,49.3669887153,8.8963610686,49.3681813650,8.8946126934,49.4445034556,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
76026,26,76,26 - 076,8.9536118190,49.4068942806,8.8946126934,49.4445034556,8.8963610686,49.3681813650,9.0125189438,49.3692547753,9.0109545383,49.4455785872,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
76027,27,76,27 - 076,9.0698641243,49.4079088805,9.0109545383,49.4455785872,9.0125189438,49.3692547753,9.1286816996,49.3702089381,9.1273012872,49.4465342802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76028,28,76,28 - 076,9.1861210344,49.4088041337,9.1273012872,49.4465342802,9.1286816996,49.3702089381,9.2448487624,49.3710438463,9.2436523635,49.4473705272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76029,29,76,29 - 076,9.3023819739,49.4095800335,9.2436523635,49.4473705272,9.2448487624,49.3710438463,9.3610195580,49.3717594934,9.3600071904,49.4480873221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76030,30,76,30 - 076,9.4186463674,49.4102365738,9.3600071904,49.4480873221,9.3610195580,49.3717594934,9.4771935124,49.3723558743,9.4763651912,49.4486846594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76031,31,76,31 - 076,9.5349136395,49.4107737500,9.4763651912,49.4486846594,9.4771935124,49.3723558743,9.5933700514,49.3728329844,9.5927257888,49.4491625346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76032,32,76,32 - 076,9.6511832145,49.4111915579,9.5927257888,49.4491625346,9.5933700514,49.3728329844,9.7095486008,49.3731908201,9.7090884063,49.4495209442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76033,33,76,33 - 076,9.7674545167,49.4114899943,9.7090884063,49.4495209442,9.7095486008,49.3731908201,9.8257285860,49.3734293787,9.8254524667,49.4497598854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76034,34,76,34 - 076,9.8837269705,49.4116690570,9.8254524667,49.4497598854,9.8257285860,49.3734293787,9.9419094329,49.3735486584,9.9418173927,49.4498793565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76035,35,76,35 - 076,10.0000000000,49.4117287448,9.9418173927,49.4498793565,9.9419094329,49.3735486584,10.0580905671,49.3735486584,10.0581826073,49.4498793565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76036,36,76,36 - 076,10.1162730295,49.4116690570,10.0581826073,49.4498793565,10.0580905671,49.3735486584,10.1742714140,49.3734293787,10.1745475333,49.4497598854,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
76037,37,76,37 - 076,10.2325454833,49.4114899943,10.1745475333,49.4497598854,10.1742714140,49.3734293787,10.2904513992,49.3731908201,10.2909115937,49.4495209442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76038,38,76,38 - 076,10.3488167855,49.4111915579,10.2909115937,49.4495209442,10.2904513992,49.3731908201,10.4066299486,49.3728329844,10.4072742112,49.4491625346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76039,39,76,39 - 076,10.4650863605,49.4107737500,10.4072742112,49.4491625346,10.4066299486,49.3728329844,10.5228064876,49.3723558743,10.5236348088,49.4486846594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76040,40,76,40 - 076,10.5813536326,49.4102365738,10.5236348088,49.4486846594,10.5228064876,49.3723558743,10.6389804420,49.3717594934,10.6399928096,49.4480873221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76041,41,76,41 - 076,10.6976180261,49.4095800335,10.6399928096,49.4480873221,10.6389804420,49.3717594934,10.7551512376,49.3710438463,10.7563476365,49.4473705272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76042,42,76,42 - 076,10.8138789656,49.4088041337,10.7563476365,49.4473705272,10.7551512376,49.3710438463,10.8713183004,49.3702089381,10.8726987128,49.4465342802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76043,43,76,43 - 076,10.9301358757,49.4079088805,10.8726987128,49.4465342802,10.8713183004,49.3702089381,10.9874810562,49.3692547753,10.9890454617,49.4455785872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76044,44,76,44 - 076,11.0463881810,49.4068942806,10.9890454617,49.4455785872,10.9874810562,49.3692547753,11.1036389314,49.3681813650,11.1053873066,49.4445034556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76045,45,76,45 - 076,11.1626353064,49.4057603415,11.1053873066,49.4445034556,11.1036389314,49.3681813650,11.2197913521,49.3669887153,11.2217236711,49.4433088934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76046,46,76,46 - 076,11.2788766770,49.4045070719,11.2217236711,49.4433088934,11.2197913521,49.3669887153,11.3359377447,49.3656768350,11.3380539789,49.4419949095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76047,47,76,47 - 076,11.3951117178,49.4031344810,11.3380539789,49.4419949095,11.3359377447,49.3656768350,11.4520775360,49.3642457341,11.4543776539,49.4405615140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76048,48,76,48 - 076,11.5113398542,49.4016425793,11.4543776539,49.4405615140,11.4520775360,49.3642457341,11.5682101527,49.3626954233,11.5706941202,49.4390087174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76049,49,76,49 - 076,11.6275605118,49.4000313779,11.5706941202,49.4390087174,11.5682101527,49.3626954233,11.6843350219,49.3610259142,11.6870028021,49.4373365316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76050,50,76,50 - 076,11.7437731164,49.3983008890,11.6870028021,49.4373365316,11.6843350219,49.3610259142,11.8004515707,49.3592372194,11.8033031241,49.4355449692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76051,51,76,51 - 076,11.8599770940,49.3964511255,11.8033031241,49.4355449692,11.8004515707,49.3592372194,11.9165592268,49.3573293523,11.9195945110,49.4336340435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76052,52,76,52 - 076,11.9761718708,49.3944821013,11.9195945110,49.4336340435,11.9165592268,49.3573293523,12.0326574178,49.3553023272,12.0358763879,49.4316037689,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76053,53,76,53 - 076,12.0923568735,49.3923938313,12.0358763879,49.4316037689,12.0326574178,49.3553023272,12.1487455719,49.3531561593,12.1521481800,49.4294541608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76054,54,76,54 - 076,12.2085315288,49.3901863312,12.1521481800,49.4294541608,12.1487455719,49.3531561593,12.2648231174,49.3508908648,12.2684093131,49.4271852353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
